"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date","has_company","has_agent","adr_win","lead_time_win","stays_in_week_nights_win","stays_in_weekend_nights_win"
"City Hotel","0",23,2016,"October",41,2,2,3,2,0,0,"SC","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",94.36,0,1,"Check-Out",2016-10-07,"No","Yes",94.36,23,3,2
"City Hotel","0",28,2016,"October",41,6,0,1,2,0,0,"SC","BRA","Online TA","TA/TO","0",0,0,"A","G",0,"No Deposit","9","0",0,"Transient",129,0,1,"Check-Out",2016-10-07,"No","Yes",129,28,1,0
"City Hotel","0",0,2016,"October",41,5,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,0,"A","A",1,"No Deposit","0","40",0,"Transient",65,1,1,"Check-Out",2016-10-07,"Yes","No",65,0,2,0
"City Hotel","0",6,2016,"November",48,23,0,2,1,0,0,"BB","PRT","Corporate","Corporate","1",0,1,"A","A",0,"No Deposit","0","40",0,"Transient",65,0,1,"Check-Out",2016-11-25,"Yes","No",65,6,2,0
"City Hotel","0",5,2017,"May",21,23,0,3,1,0,0,"BB","PRT","Corporate","Corporate","1",0,2,"A","A",0,"No Deposit","0","40",0,"Transient",65,0,1,"Check-Out",2017-05-26,"Yes","No",65,5,3,0
"City Hotel","0",222,2016,"October",41,2,2,3,2,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",102.85,0,1,"Check-Out",2016-10-07,"No","Yes",102.85,222,3,2
"City Hotel","0",13,2016,"October",41,3,1,3,2,0,0,"BB","FRA","Direct","Direct","0",0,0,"A","A",1,"No Deposit","14","0",0,"Transient",126.88,0,1,"Check-Out",2016-10-07,"No","Yes",126.88,13,3,1
"City Hotel","0",50,2016,"October",41,4,0,3,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","B",0,"No Deposit","9","0",0,"Transient",118.8,0,1,"Check-Out",2016-10-07,"No","Yes",118.8,50,3,0
"City Hotel","0",0,2016,"October",41,6,0,1,1,0,0,"BB","PRT","Direct","Direct","0",0,0,"A","D",1,"No Deposit","0","0",0,"Transient",170,0,0,"Check-Out",2016-10-07,"No","No",170,0,1,0
"City Hotel","0",38,2016,"October",41,3,1,3,2,0,0,"BB","ITA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","7","0",0,"Transient",95.48,0,1,"Check-Out",2016-10-07,"No","Yes",95.48,38,3,1
"City Hotel","0",111,2016,"October",41,6,0,1,2,2,0,"BB","DEU","Online TA","TA/TO","0",0,0,"B","G",0,"No Deposit","9","0",0,"Transient",221.4,0,1,"Check-Out",2016-10-07,"No","Yes",221.4,111,1,0
"City Hotel","0",45,2016,"October",41,4,0,3,2,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","7","0",0,"Transient",102.04,0,1,"Check-Out",2016-10-07,"No","Yes",102.04,45,3,0
"City Hotel","0",7,2016,"October",41,6,0,1,1,0,0,"BB","ESP","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","327","0",0,"Transient-Party",125,0,0,"Check-Out",2016-10-07,"No","Yes",125,7,1,0
"City Hotel","0",47,2016,"October",41,2,2,3,2,0,0,"SC","NLD","Online TA","TA/TO","0",0,0,"A","A",1,"No Deposit","7","0",0,"Transient",79,0,2,"Check-Out",2016-10-07,"No","Yes",79,47,3,2
"City Hotel","0",3,2016,"October",41,6,0,1,1,0,0,"BB","PRT","Complementary","Direct","0",0,0,"A","A",0,"No Deposit","0","45",0,"Transient",0,0,0,"Check-Out",2016-10-07,"Yes","No",0,3,1,0
"City Hotel","0",8,2016,"December",50,9,0,2,2,1,0,"BB","PRT","Complementary","Direct","1",0,1,"D","D",0,"No Deposit","0","45",0,"Transient",0,0,2,"Check-Out",2016-12-11,"Yes","No",0,8,2,0
"City Hotel","0",3,2016,"October",41,6,0,1,1,0,0,"BB","PRT","Complementary","Direct","0",0,0,"A","B",0,"No Deposit","0","45",0,"Transient",0,0,0,"Check-Out",2016-10-07,"Yes","No",0,3,1,0
"City Hotel","0",35,2016,"October",41,3,1,3,3,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",158.4,0,2,"Check-Out",2016-10-07,"No","Yes",158.4,35,3,1
"City Hotel","0",47,2016,"October",41,4,0,3,2,0,0,"BB","ITA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",118.8,0,1,"Check-Out",2016-10-07,"No","Yes",118.8,47,3,0
"City Hotel","0",30,2016,"October",41,5,0,2,2,0,0,"BB","EGY","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",144,0,1,"Check-Out",2016-10-07,"No","Yes",144,30,2,0
"City Hotel","0",22,2016,"October",41,5,0,2,3,0,0,"BB","FRA","Offline TA/TO","TA/TO","0",0,0,"A","D",0,"No Deposit","28","0",0,"Transient",115,0,0,"Check-Out",2016-10-07,"No","Yes",115,22,2,0
"City Hotel","0",37,2016,"October",41,5,0,2,3,0,0,"BB","AUT","Online TA","TA/TO","0",0,0,"D","E",0,"No Deposit","9","0",0,"Transient",158.4,0,2,"Check-Out",2016-10-07,"No","Yes",158.4,37,2,0
"City Hotel","0",49,2016,"October",41,5,0,2,1,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",113.4,0,2,"Check-Out",2016-10-07,"No","Yes",113.4,49,2,0
"City Hotel","0",51,2016,"October",41,5,0,2,2,0,0,"SC","AUT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",108,0,1,"Check-Out",2016-10-07,"No","Yes",108,51,2,0
"City Hotel","0",19,2016,"October",41,5,0,2,2,0,0,"BB","ITA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",114.73,0,1,"Check-Out",2016-10-07,"No","Yes",114.73,19,2,0
"City Hotel","0",22,2016,"October",41,5,0,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO","0",0,0,"A","D",0,"No Deposit","28","0",0,"Transient",85,0,0,"Check-Out",2016-10-07,"No","Yes",85,22,2,0
"City Hotel","0",215,2016,"October",41,3,1,3,2,0,0,"BB","LUX","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","173","0",0,"Transient",90.95,0,0,"Check-Out",2016-10-07,"No","Yes",90.95,215,3,1
"City Hotel","0",27,2016,"October",41,5,0,2,1,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",139,0,1,"Check-Out",2016-10-07,"No","Yes",139,27,2,0
"City Hotel","0",50,2016,"October",41,5,0,2,2,1,0,"BB","ISR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",144,1,2,"Check-Out",2016-10-07,"No","Yes",144,50,2,0
"City Hotel","0",34,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",160.2,1,1,"Check-Out",2016-10-07,"No","Yes",160.2,34,3,0
"City Hotel","0",34,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",151.2,0,1,"Check-Out",2016-10-07,"No","Yes",151.2,34,3,0
"City Hotel","0",20,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",1,"No Deposit","9","0",0,"Transient",149,0,0,"Check-Out",2016-10-07,"No","Yes",149,20,3,0
"City Hotel","0",131,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","155","0",0,"Transient",144.67,0,1,"Check-Out",2016-10-07,"No","Yes",144.67,131,3,0
"City Hotel","0",31,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Direct","Direct","0",0,0,"A","A",0,"No Deposit","14","0",0,"Transient",119.7,0,0,"Check-Out",2016-10-07,"No","Yes",119.7,31,3,0
"City Hotel","0",53,2016,"October",41,4,0,3,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","B",1,"No Deposit","9","0",0,"Transient",118.8,0,2,"Check-Out",2016-10-07,"No","Yes",118.8,53,3,0
"City Hotel","0",53,2016,"October",41,4,0,3,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","D",1,"No Deposit","9","0",0,"Transient",118.8,0,2,"Check-Out",2016-10-07,"No","Yes",118.8,53,3,0
"City Hotel","0",140,2016,"October",41,3,1,3,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",118.8,0,1,"Check-Out",2016-10-07,"No","Yes",118.8,140,3,1
"City Hotel","0",0,2016,"October",41,6,0,1,1,0,0,"BB","USA","Direct","Direct","0",0,0,"A","A",0,"No Deposit","14","0",0,"Transient",158,1,0,"Check-Out",2016-10-07,"No","Yes",158,0,1,0
"City Hotel","0",0,2017,"January",1,4,0,1,2,0,0,"BB","PRT","Direct","Direct","1",0,1,"D","D",0,"No Deposit","14","0",0,"Transient",108,0,1,"Check-Out",2017-01-05,"No","Yes",108,0,1,0
"City Hotel","0",148,2016,"October",41,4,0,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",118.8,0,3,"Check-Out",2016-10-07,"No","Yes",118.8,148,3,0
"City Hotel","0",155,2016,"October",41,3,1,3,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",132.3,0,3,"Check-Out",2016-10-07,"No","Yes",132.3,155,3,1
"City Hotel","0",127,2016,"October",41,2,2,3,3,0,0,"BB","AUS","Online TA","TA/TO","0",0,0,"F","F",0,"No Deposit","7","0",0,"Transient",146.92,0,1,"Check-Out",2016-10-07,"No","Yes",146.92,127,3,2
"City Hotel","0",25,2016,"October",41,5,0,2,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",149,0,1,"Check-Out",2016-10-07,"No","Yes",149,25,2,0
"City Hotel","0",127,2016,"October",41,2,2,3,2,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",91.48,0,1,"Check-Out",2016-10-07,"No","Yes",91.48,127,3,2
"City Hotel","0",34,2016,"October",41,5,0,2,2,0,0,"BB","HUN","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","83","0",0,"Transient",144,0,0,"Check-Out",2016-10-07,"No","Yes",144,34,2,0
"City Hotel","0",44,2016,"October",41,3,1,3,2,1,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","7","0",0,"Transient",104.48,0,1,"Check-Out",2016-10-07,"No","Yes",104.48,44,3,1
"City Hotel","0",170,2016,"October",41,3,1,3,2,0,0,"BB","NLD","Online TA","TA/TO","0",0,0,"A","A",1,"No Deposit","9","0",0,"Transient",108.9,0,2,"Check-Out",2016-10-07,"No","Yes",108.9,170,3,1
"City Hotel","0",28,2016,"October",41,3,1,3,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",1,"No Deposit","9","0",0,"Transient",133.75,0,1,"Check-Out",2016-10-07,"No","Yes",133.75,28,3,1
"City Hotel","0",0,2016,"October",41,6,0,1,2,2,0,"BB","ISR","Online TA","TA/TO","0",0,0,"F","F",0,"No Deposit","9","0",0,"Transient",216,0,0,"Check-Out",2016-10-07,"No","Yes",216,0,1,0
"City Hotel","0",259,2016,"October",41,3,1,3,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","11","0",0,"Transient",80.24,0,0,"Check-Out",2016-10-07,"No","Yes",80.24,259,3,1
"City Hotel","0",0,2016,"October",41,6,0,1,2,0,0,"BB","AUT","Direct","Direct","0",0,0,"A","B",0,"No Deposit","0","0",0,"Transient-Party",150,0,3,"Check-Out",2016-10-07,"No","No",150,0,1,0
"City Hotel","0",163,2016,"October",41,2,2,3,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",1,"No Deposit","168","0",0,"Transient-Party",80.75,0,0,"Check-Out",2016-10-07,"No","Yes",80.75,163,3,2
"City Hotel","0",259,2016,"October",41,2,2,3,2,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"A","A",1,"No Deposit","10","0",0,"Transient",96.1,0,0,"Check-Out",2016-10-07,"No","Yes",96.1,259,3,2
"City Hotel","0",92,2016,"October",41,6,0,1,2,1,0,"BB","ISR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",135,0,2,"Check-Out",2016-10-07,"No","Yes",135,92,1,0
"City Hotel","0",92,2016,"October",41,6,0,1,2,0,0,"SC","ISR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",117,1,2,"Check-Out",2016-10-07,"No","Yes",117,92,1,0
"City Hotel","0",16,2016,"October",41,5,0,2,1,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","310","0",0,"Transient",138,0,1,"Check-Out",2016-10-07,"No","Yes",138,16,2,0
"City Hotel","0",34,2016,"October",41,2,2,3,2,0,0,"BB","SWE","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","7","0",0,"Transient",95.47,0,1,"Check-Out",2016-10-07,"No","Yes",95.47,34,3,2
"City Hotel","0",21,2016,"October",41,3,1,3,2,0,0,"SC","BEL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",129,0,1,"Check-Out",2016-10-07,"No","Yes",129,21,3,1
"City Hotel","0",21,2016,"October",41,4,0,3,2,0,1,"BB","FRA","Offline TA/TO","TA/TO","0",0,0,"A","C",0,"No Deposit","28","0",0,"Transient",85,0,0,"Check-Out",2016-10-07,"No","Yes",85,21,3,0
"City Hotel","0",73,2016,"October",41,6,0,1,1,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"A","E",0,"No Deposit","9","0",0,"Transient",113.4,0,1,"Check-Out",2016-10-07,"No","Yes",113.4,73,1,0
"City Hotel","0",166,2016,"October",41,3,1,3,2,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","8","0",0,"Transient",122.4,0,1,"Check-Out",2016-10-07,"No","Yes",122.4,166,3,1
"City Hotel","0",29,2016,"October",41,5,0,2,3,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",1,"No Deposit","9","0",0,"Transient",186.2,0,3,"Check-Out",2016-10-07,"No","Yes",186.2,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",152,0,2,"Check-Out",2016-10-07,"No","Yes",152,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",166.25,0,3,"Check-Out",2016-10-07,"No","Yes",166.25,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,3,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",201.25,0,3,"Check-Out",2016-10-07,"No","Yes",201.25,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",166.25,0,3,"Check-Out",2016-10-07,"No","Yes",166.25,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,3,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",201.25,0,3,"Check-Out",2016-10-07,"No","Yes",201.25,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient-Party",152,0,2,"Check-Out",2016-10-07,"No","Yes",152,29,2,0
"City Hotel","0",29,2016,"October",41,5,0,2,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"A","A",2,"No Deposit","9","0",0,"Transient",152,0,2,"Check-Out",2016-10-07,"No","Yes",152,29,2,0
"City Hotel","0",51,2016,"October",41,4,0,3,2,0,0,"BB","BRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",118.8,0,1,"Check-Out",2016-10-07,"No","Yes",118.8,51,3,0
"City Hotel","0",28,2016,"October",41,4,0,3,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",147.67,0,2,"Check-Out",2016-10-07,"No","Yes",147.67,28,3,0
"City Hotel","0",21,2016,"October",41,5,0,2,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",149,0,1,"Check-Out",2016-10-07,"No","Yes",149,21,2,0
"City Hotel","0",26,2016,"October",41,3,1,3,2,0,0,"SC","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",103.76,0,1,"Check-Out",2016-10-07,"No","Yes",103.76,26,3,1
"City Hotel","0",15,2016,"October",41,4,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","310","0",0,"Transient",129,0,1,"Check-Out",2016-10-07,"No","Yes",129,15,3,0
"City Hotel","0",161,2016,"October",41,2,2,3,3,0,0,"BB","BRA","Online TA","TA/TO","0",0,0,"A","B",0,"No Deposit","7","0",0,"Transient",108.8,0,2,"Check-Out",2016-10-07,"No","Yes",108.8,161,3,2
"City Hotel","0",161,2016,"October",41,2,2,3,2,0,0,"BB","BRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",91.48,0,1,"Check-Out",2016-10-07,"No","Yes",91.48,161,3,2
"City Hotel","0",32,2016,"October",41,2,2,3,2,0,0,"HB","FRA","Online TA","TA/TO","0",0,0,"D","D",1,"No Deposit","83","0",0,"Transient",152.98,0,0,"Check-Out",2016-10-07,"No","Yes",152.98,32,3,2
"City Hotel","0",40,2016,"October",41,3,1,4,2,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"D","A",0,"No Deposit","7","0",0,"Transient",95.48,0,1,"Check-Out",2016-10-08,"No","Yes",95.48,40,4,1
"City Hotel","0",1,2016,"October",41,6,0,2,1,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","157","0",0,"Transient",164,0,0,"Check-Out",2016-10-08,"No","Yes",164,1,2,0
"City Hotel","0",31,2016,"October",41,7,0,1,2,0,0,"BB","NOR","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",157.5,0,0,"Check-Out",2016-10-08,"No","Yes",157.5,31,1,0
"City Hotel","0",31,2016,"October",41,7,0,1,2,0,0,"BB","NOR","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",157.5,0,3,"Check-Out",2016-10-08,"No","Yes",157.5,31,1,0
"City Hotel","0",4,2016,"October",41,8,0,0,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","E",0,"No Deposit","14","0",0,"Transient",0,0,1,"Check-Out",2016-10-08,"No","Yes",0,4,0,0
"City Hotel","0",2,2016,"October",41,4,0,4,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"F","F",0,"No Deposit","7","0",0,"Transient",175.56,0,1,"Check-Out",2016-10-08,"No","Yes",175.56,2,4,0
"City Hotel","0",194,2016,"October",41,6,0,2,2,0,0,"BB","JPN","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","7","0",0,"Transient",94.25,0,1,"Check-Out",2016-10-08,"No","Yes",94.25,194,2,0
"City Hotel","0",7,2016,"October",41,6,0,2,1,0,0,"BB","FRA","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","327","0",0,"Transient-Party",125,0,0,"Check-Out",2016-10-08,"No","Yes",125,7,2,0
"City Hotel","0",163,2016,"October",41,5,0,3,1,0,0,"BB","SWE","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","83","0",0,"Transient",100.8,0,0,"Check-Out",2016-10-08,"No","Yes",100.8,163,3,0
"City Hotel","0",30,2016,"October",41,5,0,3,2,0,0,"BB","JPN","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",157.5,0,2,"Check-Out",2016-10-08,"No","Yes",157.5,30,3,0
"City Hotel","0",214,2016,"October",41,4,0,4,2,0,0,"SC","GBR","Online TA","TA/TO","0",0,0,"A","B",0,"No Deposit","9","0",0,"Transient",92.65,0,0,"Check-Out",2016-10-08,"No","Yes",92.65,214,4,0
"City Hotel","0",200,2016,"October",41,3,1,4,3,0,0,"BB","DEU","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","16","0",0,"Transient",115.6,0,4,"Check-Out",2016-10-08,"No","Yes",115.6,200,4,1
"City Hotel","0",157,2016,"October",41,7,0,1,3,0,0,"BB","BRA","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","86","0",0,"Transient",133.6,0,0,"Check-Out",2016-10-08,"No","Yes",133.6,157,1,0
"City Hotel","0",161,2016,"October",42,10,1,2,3,0,0,"BB","BRA","Offline TA/TO","TA/TO","0",0,1,"D","D",0,"No Deposit","83","0",0,"Group",133.61,0,0,"Check-Out",2016-10-13,"No","Yes",133.61,161,2,1
"City Hotel","0",17,2016,"October",41,7,0,1,2,0,0,"SC","ESP","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",135,0,2,"Check-Out",2016-10-08,"No","Yes",135,17,1,0
"City Hotel","0",174,2016,"October",41,4,0,4,3,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",141.3,0,0,"Check-Out",2016-10-08,"No","Yes",141.3,174,4,0
"City Hotel","0",22,2016,"October",41,5,0,3,2,0,0,"BB","BEL","Offline TA/TO","TA/TO","0",0,0,"A","D",0,"No Deposit","28","0",0,"Transient",85,0,0,"Check-Out",2016-10-08,"No","Yes",85,22,3,0
"City Hotel","0",51,2016,"October",41,7,0,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"F","F",0,"No Deposit","7","0",0,"Transient",146.92,0,1,"Check-Out",2016-10-08,"No","Yes",146.92,51,1,0
"City Hotel","0",233,2016,"October",41,7,0,1,3,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",168.3,1,0,"Check-Out",2016-10-08,"No","Yes",168.3,233,1,0
"City Hotel","0",95,2016,"October",41,6,0,2,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",132.3,0,3,"Check-Out",2016-10-08,"No","Yes",132.3,95,2,0
"City Hotel","0",137,2016,"October",41,3,1,4,2,0,0,"BB","BRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",132.3,0,2,"Check-Out",2016-10-08,"No","Yes",132.3,137,4,1
"City Hotel","0",54,2016,"October",41,6,0,2,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"F","F",2,"No Deposit","9","0",0,"Transient",190.8,0,3,"Check-Out",2016-10-08,"No","Yes",190.8,54,2,0
"City Hotel","0",106,2016,"October",41,6,0,2,1,0,0,"BB","DEU","Direct","Direct","0",0,0,"A","A",0,"No Deposit","0","0",0,"Transient-Party",97.2,0,3,"Check-Out",2016-10-08,"No","No",97.2,106,2,0
"City Hotel","0",6,2016,"October",41,4,0,4,2,0,0,"SC","CHE","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",140,0,0,"Check-Out",2016-10-08,"No","Yes",140,6,4,0
"City Hotel","0",135,2016,"October",41,6,0,2,3,0,0,"BB","IND","Online TA","TA/TO","0",0,0,"D","D",1,"No Deposit","9","0",0,"Transient",151.2,0,2,"Check-Out",2016-10-08,"No","Yes",151.2,135,2,0
"City Hotel","0",212,2016,"October",40,1,2,5,2,0,0,"SC","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",92.65,0,2,"Check-Out",2016-10-08,"No","Yes",92.65,212,5,2
"City Hotel","0",163,2016,"October",41,5,0,3,1,0,0,"BB","ESP","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","83","0",0,"Transient",100.8,0,0,"Check-Out",2016-10-08,"No","Yes",100.8,163,3,0
"City Hotel","0",30,2016,"October",41,4,0,4,2,0,0,"BB","BRA","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","8","0",0,"Transient",144.8,0,1,"Check-Out",2016-10-08,"No","Yes",144.8,30,4,0
"City Hotel","0",260,2016,"October",41,2,2,4,2,1,0,"BB","CN","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","7","0",0,"Transient",95.13,0,1,"Check-Out",2016-10-08,"No","Yes",95.13,260,4,2
"City Hotel","0",71,2016,"October",41,7,0,1,0,2,0,"BB","CHE","Online TA","TA/TO","0",0,0,"B","B",1,"No Deposit","9","0",0,"Transient",108,0,1,"Check-Out",2016-10-08,"No","Yes",108,71,1,0
"City Hotel","0",32,2016,"October",41,6,0,2,2,0,0,"BB","POL","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",157.5,0,2,"Check-Out",2016-10-08,"No","Yes",157.5,32,2,0
"City Hotel","0",5,2016,"October",41,5,0,3,2,0,0,"SC","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",98.1,0,1,"Check-Out",2016-10-08,"No","Yes",98.1,5,3,0
"City Hotel","0",71,2016,"October",41,7,0,1,2,0,0,"BB","CHE","Online TA","TA/TO","0",0,0,"B","B",1,"No Deposit","9","0",0,"Transient",108,0,1,"Check-Out",2016-10-08,"No","Yes",108,71,1,0
"City Hotel","0",9,2016,"October",41,6,0,2,2,0,0,"SC","ESP","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","9","0",0,"Transient",149,1,1,"Check-Out",2016-10-08,"No","Yes",149,9,2,0
"City Hotel","0",106,2016,"October",41,6,0,2,3,0,0,"BB","DEU","Direct","Direct","0",0,0,"D","D",0,"No Deposit","0","0",0,"Transient-Party",151,0,3,"Check-Out",2016-10-08,"No","No",151,106,2,0
"City Hotel","0",41,2016,"October",41,4,0,5,2,0,0,"BB","BEL","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","9","0",0,"Transient",139.5,0,2,"Check-Out",2016-10-09,"No","Yes",139.5,41,5,0
"City Hotel","0",177,2016,"October",41,2,2,5,2,1,0,"BB","ITA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",125.1,0,1,"Check-Out",2016-10-09,"No","Yes",125.1,177,5,2
"City Hotel","0",190,2016,"September",40,30,2,7,2,0,0,"BB","ISL","Online TA","TA/TO","0",0,0,"A","A",2,"No Deposit","9","0",0,"Transient",110.9,0,0,"Check-Out",2016-10-09,"No","Yes",110.9,190,7,2
